Keyword,Competition,Global Monthly Searches,Jan 2011,Dec 2010,Nov 2010,Oct 2010,Sep 2010,Aug 2010,Jul 2010,Jun 2010,May 2010,Apr 2010,Mar 2010,Feb 2010,Ad Share,Search Share,Estimated Avg. CPC,Extracted From Webpage,Local Monthly Searches
san diego dui lawyer,0.87,5400,-,5400,5400,5400,3600,4400,5400,5400,5400,4400,3600,4400,-,-,$46.00,-,4400
miami dui lawyer,0.85,2900,-,1900,2400,2400,2400,3600,3600,2400,2400,2400,2400,2400,-,-,$38.74,-,2400
los angeles dui lawyer,0.79,22200,-,22200,22200,22200,18100,22200,18100,18100,22200,22200,14800,12100,-,-,$42.08,-,18100
drunk driving,0.35,301000,-,301000,368000,301000,201000,165000,165000,165000,301000,301000,301000,246000,-,-,$4.43,-,246000
dui attorney los angeles,0.9,4400,-,5400,5400,4400,3600,3600,3600,3600,4400,3600,2400,1900,-,-,$41.48,-,3600
dui stories,0.28,1300,-,1000,1300,1300,1600,1000,880,1000,1600,1600,1600,1300,-,-,$3.40,-,1300
seattle dui attorney,0.86,3600,-,3600,2900,2900,4400,3600,4400,2900,3600,3600,3600,2900,-,-,$34.25,-,3600
dui fines,0.41,4400,-,4400,4400,4400,4400,4400,4400,3600,4400,4400,4400,4400,-,-,$5.40,-,4400
dui facts,0.53,1000,-,1300,1600,1300,1300,720,720,720,1300,1300,1300,880,-,-,$6.14,-,1000
las vegas dui attorney,0.93,2400,-,2400,2400,1900,1900,2400,2400,1900,2400,2400,2900,1900,-,-,$31.85,-,2400
felony dui,0.39,14800,-,14800,14800,18100,18100,12100,12100,12100,12100,12100,14800,12100,-,-,$0.00,-,14800
dui cases,0.42,4400,-,3600,4400,4400,4400,4400,3600,3600,4400,4400,4400,3600,-,-,$5.79,-,4400
dui attorney san diego,0.87,2900,-,2900,3600,3600,2400,2400,2900,3600,2900,2900,2400,1900,-,-,$0.00,-,2900
los angeles dui attorney,0.9,6600,-,9900,9900,8100,5400,6600,6600,5400,6600,5400,3600,2900,-,-,$0.00,-,6600
dui washington state,0.71,4400,-,4400,4400,4400,4400,4400,3600,4400,3600,3600,4400,2900,-,-,$7.16,-,4400
miami dui attorney,0.85,2900,-,1900,1900,2400,2400,3600,2900,2400,2400,1900,2400,2400,-,-,$33.48,-,2400
san diego dui attorneys,0.87,5400,-,4400,5400,5400,3600,3600,4400,5400,5400,4400,3600,3600,-,-,$75.46,-,4400
dui conviction,0.24,9900,-,9900,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,-,-,$7.07,-,8100
first offense dui,0.61,9900,-,12100,12100,12100,12100,12100,9900,9900,12100,9900,9900,8100,-,-,$7.07,-,9900
dui records,0.72,9900,-,9900,9900,9900,9900,9900,9900,9900,9900,9900,9900,9900,-,-,$2.78,-,9900
dui san diego,0.75,9900,-,12100,9900,9900,9900,8100,9900,8100,9900,8100,6600,6600,-,-,$36.14,-,8100
las vegas dui lawyer,0.93,2400,-,1900,1900,1600,1900,2400,1900,1600,2400,2400,2900,1600,-,-,$23.94,-,1900
dui defense lawyers,0.78,9900,-,12100,27100,14800,8100,9900,8100,6600,6600,6600,6600,5400,-,-,$36.01,-,9900
dui lawyer los angeles,0.79,22200,-,22200,22200,22200,22200,22200,22200,22200,22200,22200,14800,12100,-,-,$0.00,-,18100
dui first offense,0.61,9900,-,12100,12100,12100,12100,12100,9900,9900,12100,9900,9900,8100,-,-,$0.00,-,9900
chicago dui attorney,0.92,1600,-,1600,1900,1600,1300,1300,1600,1000,1300,1000,1600,1000,-,-,$38.58,-,1300
san diego dui,0.75,9900,-,12100,9900,9900,9900,8100,9900,8100,9900,8100,6600,6600,-,-,$0.00,-,8100
ca dui attorneys,0.74,12100,-,8100,12100,12100,14800,18100,14800,8100,6600,9900,5400,4400,-,-,$41.32,-,9900
pa dui,0.48,18100,-,18100,18100,18100,18100,18100,14800,14800,14800,14800,14800,12100,-,-,$6.95,-,14800
dui arrests by state,0.49,720,-,880,880,880,880,720,720,720,590,720,880,590,-,-,$0.05,-,720
dui attorney tampa,0.94,2900,-,2900,2900,2900,2400,2400,2400,2400,2400,2400,2400,1600,-,-,$46.55,-,2400
second dui,0.4,8100,-,8100,8100,8100,8100,6600,8100,6600,8100,8100,8100,8100,-,-,$5.16,-,8100
dui lawyer tampa,0.94,2900,-,2900,2900,2900,2400,2900,2400,2400,2400,2400,2400,1900,-,-,$50.45,-,2400
dui las vegas,0.78,5400,-,6600,4400,4400,5400,5400,4400,3600,5400,4400,5400,3600,-,-,$29.51,-,4400
dui defense attorney,0.76,110000,-,110000,135000,110000,110000,110000,90500,90500,90500,90500,90500,90500,-,-,$31.95,-,110000
dui attorneys los angeles,0.9,6600,-,9900,8100,6600,5400,5400,5400,5400,5400,5400,3600,2900,-,-,$52.12,-,5400
seattle dui,0.82,5400,-,4400,4400,3600,6600,5400,5400,5400,4400,5400,5400,4400,-,-,$19.63,-,5400
dui expungement,0.51,6600,-,6600,6600,6600,8100,8100,6600,6600,6600,6600,8100,6600,-,-,$4.24,-,6600
los angeles dui,0.76,9900,-,18100,12100,12100,9900,9900,9900,8100,9900,8100,6600,5400,-,-,$37.63,-,9900
chicago dui lawyer,0.91,1600,-,1900,1900,1600,1600,1600,1600,1300,1600,1300,1900,1300,-,-,$27.54,-,1600
las vegas dui,0.78,5400,-,6600,4400,4400,5400,5400,4400,3600,5400,4400,5400,3600,-,-,$0.00,-,4400
sacramento dui attorney,0.87,1600,-,1300,1600,1900,1600,1900,1600,1600,1600,1600,1900,1600,-,-,$38.80,-,1600
phoenix dui,0.83,6600,-,5400,5400,4400,4400,4400,4400,6600,8100,6600,6600,4400,-,-,$40.77,-,5400
az dui,0.69,8100,-,8100,8100,8100,8100,8100,6600,6600,9900,8100,8100,6600,-,-,$31.92,-,8100
ca dui,0.59,60500,-,60500,60500,60500,60500,60500,60500,49500,49500,49500,49500,40500,-,-,$10.92,-,60500
dui penalty,0.45,3600,-,4400,5400,3600,3600,3600,2900,2900,2900,2900,3600,2400,-,-,$8.58,-,3600
dui arrests,0.5,27100,-,27100,27100,27100,33100,33100,33100,27100,27100,27100,27100,27100,-,-,$3.54,-,27100
lawyers dui,0.81,33100,-,33100,33100,27100,27100,33100,27100,27100,33100,27100,49500,22200,-,-,$0.00,-,33100
dui articles,0.3,2400,-,1900,2400,2400,1600,1300,1600,1900,2900,2900,3600,2400,-,-,$1.40,-,2400
dui info,0.56,590,-,480,590,590,720,480,390,390,390,390,390,390,-,-,$4.25,-,480
tampa dui lawyer,0.94,2900,-,2900,2900,2900,2400,2900,2400,2400,2400,2400,2400,1900,-,-,$0.00,-,2400
dui lawyers los angeles,0.9,6600,-,9900,8100,6600,5400,5400,5400,5400,5400,5400,3600,2900,-,-,$63.63,-,5400
dui in pa,0.48,18100,-,18100,18100,18100,18100,18100,14800,14800,14800,14800,14800,12100,-,-,$5.52,-,14800
dui los angeles,0.76,9900,-,18100,12100,12100,9900,9900,9900,8100,9900,8100,6600,5400,-,-,$0.00,-,9900
dui law firm,0.8,33100,-,33100,40500,33100,27100,33100,27100,27100,33100,33100,49500,27100,-,-,$11.28,-,33100
dui defense lawyer,0.75,135000,-,135000,135000,110000,110000,135000,110000,110000,110000,110000,110000,110000,-,-,$18.20,-,110000
tampa dui attorney,0.94,2900,-,2900,2900,2900,2400,2400,2400,2400,2400,2400,2400,1600,-,-,$0.00,-,2400
dui record,0.26,12100,-,9900,9900,9900,12100,9900,9900,9900,9900,9900,12100,9900,-,-,$2.73,-,9900
dui court,0.29,8100,-,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,-,-,$4.44,-,8100
dui offenders,0.57,2900,-,2400,2900,2400,2900,2400,2400,2400,2900,2900,2900,2900,-,-,$3.67,-,2400
dwi vs dui,0.42,3600,-,4400,5400,3600,5400,2900,2900,2900,2900,2900,3600,2900,-,-,$0.00,-,3600
dui lawyer san diego,0.87,5400,-,5400,5400,5400,4400,4400,5400,5400,5400,4400,3600,3600,-,-,$0.00,-,4400
san francisco dui attorney,0.9,1600,-,1600,1900,1900,1600,1300,1600,1000,1600,1300,1600,1000,-,-,$40.65,-,1600
phoenix dui attorney,0.9,2900,-,2900,2900,2400,2400,2400,2400,3600,4400,2900,3600,1900,-,-,$50.39,-,2900
arrested for dui,0.2,8100,-,8100,9900,8100,9900,8100,8100,8100,8100,8100,9900,6600,-,-,$2.35,-,8100
dui lawyer seattle,0.86,3600,-,2900,2900,2900,4400,3600,3600,2900,2900,3600,3600,2900,-,-,$26.81,-,3600
miami dui lawyers,0.85,2900,-,2400,2400,2900,2400,3600,3600,2900,2900,2400,2400,2400,-,-,$27.06,-,2900
miami dui,0.77,4400,-,3600,3600,3600,4400,5400,5400,3600,4400,3600,4400,3600,-,-,$33.08,-,4400
seattle dui lawyer,0.86,3600,-,2900,2900,2900,4400,3600,3600,2900,2900,3600,3600,2900,-,-,$0.00,-,3600
dui pictures,0.35,1900,-,1300,1300,1300,1600,1300,1000,1300,1600,1600,2900,2900,-,-,$5.37,-,1600
atlanta dui lawyer,0.85,2900,-,3600,4400,2900,2900,2900,2900,2900,2400,1900,1900,1600,-,-,$22.68,-,2900
pa dui laws,0.56,3600,-,3600,3600,3600,3600,2900,2900,2900,2900,2900,3600,2400,-,-,$5.03,-,2900
atlanta dui attorney,0.84,2900,-,2900,3600,2900,2900,2900,2900,2900,1900,1900,1900,1600,-,-,$23.38,-,2400
san francisco dui lawyer,0.9,2900,-,2900,3600,2900,2900,2400,2900,2400,2400,2400,2900,2400,-,-,$40.26,-,2400
las vegas dui lawyers,0.93,2400,-,2400,2400,1600,1900,2400,2400,1900,2400,2400,2900,1900,-,-,$20.05,-,2400
dui seattle,0.82,5400,-,4400,4400,3600,6600,5400,5400,5400,4400,5400,5400,4400,-,-,$0.00,-,5400
dui attorney phoenix,0.92,1600,-,1600,1300,1000,1000,1000,1000,1600,1900,1300,1300,1000,-,-,$0.00,-,1300
denver dui attorney,0.9,2400,-,2900,2400,2900,2900,2400,2400,1600,1900,2400,1900,1900,-,-,$25.91,-,2400
chicago dui,0.71,3600,-,3600,4400,3600,3600,2900,2900,2900,2900,2900,3600,2400,-,-,$26.10,-,2900
orange county dui,0.7,6600,-,8100,5400,6600,9900,9900,8100,5400,6600,4400,5400,4400,-,-,$37.74,-,6600
san diego dui defense,0.86,590,-,720,880,390,480,390,390,390,590,480,390,590,-,-,$55.57,-,480
dui checkpoints los angeles,0.41,2400,-,6600,1900,2900,2900,1300,2900,1000,2900,1000,1900,1000,-,-,$0.05,-,2400
attorney dui,0.63,135000,-,90500,135000,201000,201000,246000,246000,74000,74000,74000,74000,60500,-,-,$0.00,-,135000
dui defence,0.65,390,-,390,480,390,390,260,260,170,170,260,260,390,-,-,$9.48,-,320
phoenix dui lawyer,0.89,3600,-,3600,3600,2900,2900,2400,2900,4400,5400,3600,3600,2400,-,-,$51.81,-,2900
dui attorney seattle,0.85,3600,-,2900,2900,2400,4400,3600,3600,2900,2900,3600,3600,2900,-,-,$0.00,-,2900
lawyer dui,0.65,110000,-,90500,135000,165000,165000,201000,201000,60500,60500,60500,60500,60500,-,-,$0.00,-,110000
dui programs,0.67,1900,-,1600,1600,1600,1900,1600,1600,1600,1600,1600,1900,1600,-,-,$5.60,-,1600
sacramento dui,0.74,4400,-,4400,3600,4400,3600,4400,4400,3600,3600,3600,4400,2900,-,-,$20.30,-,3600
tampa dui,0.82,4400,-,5400,5400,4400,4400,4400,4400,3600,4400,3600,3600,2900,-,-,$21.88,-,4400
dui in washington state,0.71,4400,-,4400,4400,4400,4400,4400,3600,4400,3600,3600,4400,2900,-,-,$10.85,-,4400
dui laws in pa,0.58,2400,-,2900,3600,2900,2900,2400,2400,2400,2400,2400,2400,1900,-,-,$0.05,-,2400
san diego dui lawyers,0.87,5400,-,4400,5400,5400,3600,3600,4400,5400,5400,4400,3600,3600,-,-,$38.86,-,4400
dui attorney orange county,0.77,2400,-,1900,1600,1900,2900,3600,2900,1900,1600,1000,1600,1600,-,-,$73.32,-,1900
dui class,0.6,5400,-,4400,4400,4400,5400,5400,4400,4400,4400,5400,5400,4400,-,-,$4.52,-,5400
denver dui lawyer,0.9,2400,-,2900,2400,2900,2900,2400,2400,1900,2400,2400,2400,1900,-,-,$17.79,-,2400
dui offenses,0.53,22200,-,22200,27100,22200,22200,22200,22200,22200,22200,22200,22200,22200,-,-,$5.26,-,22200
phoenix dui lawyers,0.89,4400,-,3600,3600,2900,2900,2900,2900,4400,5400,4400,4400,2400,-,-,$44.64,-,3600
pa dui penalties,0.5,1000,-,1000,1000,1000,1000,880,1000,880,1000,1000,1300,1000,-,-,$4.89,-,1000
cincinnati dui,0.59,1300,-,1900,1900,1300,1300,1900,880,1000,880,1000,880,590,-,-,$5.87,-,1300
orange county dui lawyer,0.8,6600,-,5400,4400,5400,8100,8100,8100,5400,5400,4400,5400,4400,-,-,$57.34,-,5400
washington state dui laws,0.79,880,-,720,880,720,720,720,720,1000,720,720,880,720,-,-,$6.47,-,720
sacramento dui lawyer,0.86,3600,-,2900,3600,4400,2900,3600,3600,2900,2900,3600,4400,3600,-,-,$29.85,-,3600
dui checkpoint,0.34,40500,-,110000,40500,33100,60500,40500,49500,22200,49500,22200,27100,14800,-,-,$2.82,-,40500
is dui a felony,0.34,6600,-,6600,6600,9900,9900,5400,5400,4400,4400,4400,5400,5400,-,-,$4.57,-,5400
dui checkpoint locations,0.3,2400,-,5400,1600,1600,4400,1900,2900,1300,2900,880,1300,590,-,-,$0.05,-,2400
dui phoenix,0.83,6600,-,5400,5400,4400,4400,4400,4400,6600,8100,6600,6600,4400,-,-,$0.00,-,5400
atlanta dui lawyers,0.85,2900,-,3600,4400,3600,3600,2900,3600,2900,2400,2400,2400,1900,-,-,$30.88,-,2900
atlanta dui,0.77,5400,-,6600,6600,6600,6600,5400,5400,5400,4400,4400,4400,3600,-,-,$13.29,-,5400
los angeles dui lawyers,0.9,6600,-,9900,9900,8100,5400,6600,6600,5400,6600,5400,3600,2900,-,-,$0.00,-,6600
best dui lawyer,0.85,4400,-,5400,5400,5400,5400,3600,3600,3600,3600,3600,4400,3600,-,-,$21.69,-,4400
first dui,0.51,22200,-,22200,22200,22200,22200,22200,18100,18100,18100,18100,18100,18100,-,-,$5.94,-,18100
los angeles dui attorneys,0.9,6600,-,9900,9900,8100,5400,6600,6600,5400,6600,5400,3600,2900,-,-,$0.00,-,6600
how to get out of a dui,0.35,880,-,720,880,880,880,880,880,720,880,720,880,880,-,-,$4.01,-,880
pa dui lawyer,0.59,9900,-,18100,9900,12100,12100,14800,12100,5400,5400,5400,14800,5400,-,-,$28.58,-,9900
dui checkpoints orange county ca,0.57,590,-,1600,390,590,880,480,880,320,590,260,480,260,-,-,$0.05,-,590
dui az,0.69,8100,-,8100,8100,8100,8100,8100,6600,6600,9900,8100,8100,6600,-,-,$0.00,-,8100
dui cincinnati,0.59,1300,-,1900,1900,1300,1300,1900,880,1000,880,1000,880,590,-,-,$0.00,-,1300
philadelphia dui lawyer,0.91,720,-,880,880,880,590,720,720,390,480,480,720,480,-,-,$35.69,-,590
az dui laws,0.81,1000,-,1000,880,880,1000,880,880,1000,1000,1000,1300,1000,-,-,$30.98,-,1000
oakland dui lawyer,0.89,1600,-,1600,1900,1600,1000,1300,1300,1600,1900,1900,1900,1600,-,-,$25.41,-,1600
dui attorney fees,0.9,590,-,590,720,720,590,480,590,590,590,720,720,590,-,-,$0.05,-,590
dui convictions,0.31,12100,-,12100,12100,12100,12100,12100,12100,9900,12100,9900,12100,12100,-,-,$3.44,-,12100
dui attorney atlanta,0.83,1600,-,1900,1900,1600,1600,1300,1600,1900,1300,1000,880,880,-,-,$0.00,-,1600
dui punishment,0.4,2400,-,2400,2400,2400,2400,1900,1900,1600,1900,2400,2400,1600,-,-,$4.20,-,1900
dui statistics 2009,0.3,4400,-,2900,4400,3600,2900,1300,1600,2400,5400,8100,6600,5400,-,-,$0.05,-,4400
nj dui lawyer,0.83,8100,-,6600,8100,8100,8100,9900,8100,6600,6600,5400,6600,5400,-,-,$16.73,-,6600
boston dui lawyer,0.92,480,-,480,480,390,260,480,480,390,320,390,480,390,-,-,$41.93,-,390
driving under the influence,0.21,22200,-,18100,18100,18100,14800,12100,18100,12100,18100,14800,18100,14800,-,-,$4.45,-,14800
dui lawyers las vegas,0.93,2400,-,2400,2400,1600,1900,2400,2400,1900,2400,2400,2900,1900,-,-,$0.00,-,2400
san jose dui lawyer,0.84,2400,-,1900,1900,2400,1600,2900,1900,1900,2400,1900,2400,2400,-,-,$18.02,-,2400
dui videos,0.43,880,-,720,590,590,590,590,590,480,720,720,720,590,-,-,$3.48,-,590
dui checkpoints san diego,0.42,1300,-,3600,880,1000,2400,1000,2900,880,1600,390,480,390,-,-,$0.05,-,1300
dui schools,0.79,3600,-,2900,2900,3600,3600,3600,3600,2900,2900,3600,3600,3600,-,-,$3.74,-,3600
dui test,0.27,5400,-,6600,6600,5400,5400,5400,4400,4400,6600,5400,5400,4400,-,-,$3.32,-,5400
dui atlanta,0.77,5400,-,6600,6600,6600,6600,5400,5400,5400,4400,4400,4400,3600,-,-,$0.00,-,5400
duis,0.14,22200,-,9900,9900,9900,9900,8100,8100,8100,9900,9900,9900,12100,-,-,$4.24,-,9900
dui miami,0.77,4400,-,3600,3600,3600,4400,5400,5400,3600,4400,3600,4400,3600,-,-,$0.00,-,4400
san francisco dui,0.81,2400,-,2900,2900,2400,2400,2400,2400,1900,2400,1900,2400,1600,-,-,$18.73,-,2400
difference between dui and dwi,0.1,2400,-,2400,2400,2400,4400,2400,1900,2400,1900,1900,2400,2400,-,-,$3.04,-,2400
va dui,0.57,6600,-,4400,3600,3600,3600,4400,4400,3600,2900,3600,4400,2900,-,-,$6.73,-,3600
tampa dui lawyers,0.94,2900,-,3600,2900,2900,2900,2900,2900,2400,2900,2400,2400,1900,-,-,$75.59,-,2900
atlanta dui attorneys,0.85,2900,-,3600,4400,3600,3600,2900,3600,2900,2400,2400,2400,1900,-,-,$23.05,-,2900
dui dwi,0.32,12100,-,12100,14800,12100,18100,12100,9900,9900,9900,12100,12100,9900,-,-,$7.20,-,12100
how to beat a dui,0.52,1300,-,1000,1300,1000,1300,1300,1000,1000,1000,1300,1300,1300,-,-,$5.18,-,1300
aggravated dui,0.4,1900,-,1900,1900,1900,1900,1900,1900,1300,1600,1900,1900,1600,-,-,$12.36,-,1900
new york dui attorney,0.64,3600,-,2900,4400,4400,5400,8100,8100,1000,1300,1300,1600,1300,-,-,$17.05,-,3600
columbus dui attorney,0.72,3600,-,1300,1300,1600,2900,2900,2900,4400,4400,3600,2900,2400,-,-,$29.69,-,2900
orlando dui attorney,0.92,1000,-,1600,1300,1300,1000,1000,1000,720,1000,880,1000,720,-,-,$54.97,-,1000
baltimore dui attorney,0.77,880,-,880,480,720,720,720,720,480,590,1000,1300,1300,-,-,$0.00,-,720
dui lawyer miami,0.85,2900,-,1900,2400,2400,2400,3600,3600,2400,2400,2400,2400,2400,-,-,$0.00,-,2400
washington state dui,0.71,4400,-,4400,4400,4400,4400,4400,3600,4400,3600,3600,4400,2900,-,-,$0.00,-,4400
orange county dui attorneys,0.75,3600,-,2900,2900,3600,5400,6600,5400,3600,2900,1900,2900,2400,-,-,$59.24,-,3600
dui attorney las vegas,0.93,1300,-,1300,1000,1000,1000,1300,1300,1000,1300,1300,1600,1000,-,-,$0.00,-,1300
dui attorney denver,0.9,2400,-,2900,2400,2900,2900,2400,2400,1600,1900,2400,1900,1900,-,-,$0.00,-,2400
la dui,0.49,2900,-,2400,1900,2400,2400,2400,2900,1600,1900,1600,1600,1300,-,-,$16.64,-,1900
washington dui,0.59,9900,-,9900,12100,12100,12100,14800,14800,8100,8100,8100,8100,6600,-,-,$9.45,-,9900
dui public records,0.76,1000,-,880,880,1000,1000,1300,1000,1000,1000,1000,1300,1000,-,-,$1.96,-,1000
dui accidents,0.29,1900,-,1900,2400,1900,2400,1600,1600,1600,2400,2400,2400,1600,-,-,$3.28,-,1900
dui lawyers in san diego,0.87,5400,-,4400,5400,5400,3600,3600,4400,5400,5400,4400,3600,3600,-,-,$67.42,-,4400
oakland dui attorney,0.91,1300,-,1000,1900,1300,720,880,880,720,1600,1600,1900,1300,-,-,$25.20,-,1300
dui online,0.67,3600,-,2900,2900,2400,2400,2400,2900,1900,2400,2400,2400,1900,-,-,$6.15,-,2400
seattle dui attorneys,0.85,3600,-,3600,2900,2900,4400,3600,4400,3600,3600,4400,3600,2900,-,-,$34.65,-,3600
pa dui lawyers,0.61,6600,-,8100,5400,8100,8100,9900,9900,2900,2900,2900,8100,2400,-,-,$36.74,-,5400
orlando dui lawyer,0.93,1000,-,1600,1300,1000,1000,1300,1000,720,1300,880,1000,720,-,-,$73.39,-,1000
dui process,0.39,1300,-,1300,1300,1300,1600,1300,1000,1000,1000,1000,1000,1000,-,-,$3.18,-,1300
how long does a dui stay on your record,0.15,2400,-,1900,1900,2400,1900,1900,1900,1900,1900,2400,2400,1900,-,-,$4.56,-,1900
las vegas dui attorneys,0.93,2400,-,2400,2400,1600,1900,2400,2400,1900,2400,2400,2900,1900,-,-,$0.00,-,2400
dui bc,0.52,1300,-,170,91,91,110,170,140,91,110,110,140,140,-,-,$5.00,-,110
scottsdale dui attorney,0.89,1000,-,1000,1300,880,720,720,880,1300,1900,1300,1000,720,-,-,$72.67,-,1000
dui ct,0.52,3600,-,5400,4400,2900,4400,3600,3600,3600,4400,2900,3600,2400,-,-,$8.86,-,3600
san jose dui attorney,0.85,1000,-,1000,880,1000,720,1000,1000,880,1300,1000,1300,1000,-,-,$24.67,-,1000
phoenix arizona dui lawyer,0.85,1000,-,1000,1000,880,880,880,720,1000,1600,1300,1300,590,-,-,$49.42,-,1000
scottsdale dui lawyer,0.88,1300,-,1300,1600,1000,880,880,880,1300,1900,1300,1000,880,-,-,$31.41,-,1000
washington dui attorney,0.6,3600,-,2400,3600,6600,5400,8100,8100,720,1000,1300,1300,1000,-,-,$25.57,-,3600
dui lawyer orange county,0.8,6600,-,5400,4400,5400,8100,8100,8100,5400,5400,4400,5400,4400,-,-,$0.00,-,5400
ct dui laws,0.78,720,-,720,720,720,590,720,590,720,590,590,720,590,-,-,$10.32,-,720
tucson dui lawyers,0.73,1300,-,1900,1900,1300,1300,1600,880,880,1600,1600,1600,1000,-,-,$0.05,-,1300
nashville dui attorney,0.92,1000,-,2400,720,720,590,1000,1000,720,880,720,1300,720,-,-,$19.33,-,880
washington dui laws,0.72,1300,-,1000,1000,1000,1000,1000,880,1300,1000,1300,1300,1000,-,-,$6.24,-,1000
cincinnati dui attorney,0.83,320,-,480,590,320,320,480,260,390,260,320,320,210,-,-,$10.73,-,320
dui offense,0.53,22200,-,22200,22200,22200,22200,22200,22200,18100,18100,18100,22200,18100,-,-,$5.44,-,18100
ca dui laws,0.66,4400,-,4400,5400,4400,4400,4400,5400,4400,4400,4400,4400,3600,-,-,$9.92,-,4400
az dui attorney,0.76,1300,-,1300,1600,1600,1000,880,880,1600,2400,1600,1600,1000,-,-,$73.50,-,1300
2nd dui,0.46,6600,-,6600,6600,5400,6600,6600,6600,5400,5400,5400,6600,5400,-,-,$5.74,-,5400
dui license suspension,0.35,1600,-,1300,1600,1600,1600,1600,1600,1600,1600,1600,1900,1600,-,-,$5.67,-,1600
orange county dui lawyers,0.75,3600,-,2900,2900,3600,5400,6600,5400,3600,2900,1900,2900,2400,-,-,$54.06,-,3600
miami dui attorneys,0.85,2900,-,2400,2400,2900,2400,3600,3600,2900,2900,2400,2400,2400,-,-,$60.69,-,2900
dui attorney miami,0.85,2900,-,1900,1900,2400,2400,3600,2900,2400,2400,1900,2400,2400,-,-,$0.00,-,2400
dui case,0.26,4400,-,4400,4400,4400,4400,4400,4400,3600,4400,4400,4400,3600,-,-,$3.85,-,4400
what is dui,0.24,6600,-,6600,6600,6600,6600,5400,5400,5400,5400,5400,5400,5400,-,-,$3.82,-,5400
nj dui laws,0.71,1600,-,1600,1600,1600,1600,1600,1900,1600,1600,1600,1600,1300,-,-,$9.96,-,1600
dui in ga,0.62,14800,-,9900,9900,9900,12100,14800,12100,14800,12100,12100,12100,12100,-,-,$8.47,-,12100
dui lawyer fees,0.91,1000,-,1000,1000,1000,1000,1000,1000,880,1000,1000,1300,1000,-,-,$0.05,-,1000
tucson dui attorney,0.73,1600,-,1900,1900,1300,1300,1600,880,880,1600,1600,1600,1000,-,-,$47.64,-,1300
new york dui lawyer,0.76,8100,-,8100,9900,9900,9900,12100,12100,4400,5400,5400,5400,4400,-,-,$15.75,-,8100
